Time stamp,Reward,Error,Kp,Tn,Tv,setpoint,learning_rate,num_policy,num_reward,Status
14497,-165.56296402316931,-165.83885828573878,2.5232763290405273,0.8178026676177979,0.0,40.0,0.001,1.0,0.0,ok
14498,-165.83885828573878,-166.11255556099115,2.5232763290405273,0.8178026676177979,0.0,40.0,0.001,1.0,0.0,ok
14499,-166.11255556099115,-166.38407333412576,2.5232763290405273,0.8178026676177979,0.0,40.0,0.001,1.0,0.0,ok
14500,-166.38407333412576,-166.65342895181,2.5232763290405273,0.8178026676177979,0.0,40.0,0.001,1.0,0.0,ok
14501,-166.65342895181,-166.9206396232366,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14502,-166.9206396232366,-167.18572242117477,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14503,-167.18572242117477,-167.44869428301655,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14504,-167.44869428301655,-167.70957201181713,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14505,-167.70957201181713,-167.96837227732917,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14506,-167.96837227732917,-168.22511161703153,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14507,-168.22511161703153,-168.47980643715155,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14508,-168.47980643715155,-168.7324730136813,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14509,-168.7324730136813,-168.9831274933877,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14510,-168.9831274933877,-169.2317858948165,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14511,-169.2317858948165,-169.4784641092894,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14512,-169.4784641092894,-169.72317790189527,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14513,-169.72317790189527,-169.96594291247456,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14514,-169.96594291247456,-170.20677465659747,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14515,-170.20677465659747,-170.44568852653506,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14516,-170.44568852653506,-170.68269979222487,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14517,-170.68269979222487,-170.91782360222854,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14518,-170.91782360222854,-171.1510749846841,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14519,-171.1510749846841,-171.3824688482506,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14520,-171.3824688482506,-171.61201998304716,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14521,-171.61201998304716,-171.83974306158441,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14522,-171.83974306158441,-172.06565263968957,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14523,-172.06565263968957,-172.2897631574255,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14524,-172.2897631574255,-172.5120889400023,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14525,-172.5120889400023,-172.7326441986828,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14526,-172.7326441986828,-172.95144303168115,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14527,-172.95144303168115,-173.16849942505533,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14528,-173.16849942505533,-173.383827253592,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14529,-173.383827253592,-173.59744028168612,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14530,-173.59744028168612,-173.8093521642132,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14531,-173.8093521642132,-174.01957644739497,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14532,-174.01957644739497,-174.2281265696592,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14533,-174.2281265696592,-174.43501586249263,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14534,-174.43501586249263,-174.6402575512873,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14535,-174.6402575512873,-174.84386475618066,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14536,-174.84386475618066,-175.0458504928896,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14537,-175.0458504928896,-175.24622767353748,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14538,-175.24622767353748,-175.44500910747553,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14539,-175.44500910747553,-175.64220750209742,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14540,-175.64220750209742,-175.83783546364788,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14541,-175.83783546364788,-176.03190549802497,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14542,-176.03190549802497,-176.22443001157623,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14543,-176.22443001157623,-176.41542131188868,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14544,-176.41542131188868,-176.6048916085727,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14545,-176.6048916085727,-176.79285301403974,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14546,-176.79285301403974,-176.97931754427427,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14547,-176.97931754427427,-177.16429711959924,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14548,-177.16429711959924,-177.34780356543632,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14549,-177.34780356543632,-177.5298486130595,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14550,-177.5298486130595,-177.710443900343,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14551,-177.710443900343,-177.88960097250379,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14552,-177.88960097250379,-178.06733128283776,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14553,-178.06733128283776,-178.24364619345008,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14554,-178.24364619345008,-178.4185569759804,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14555,-178.4185569759804,-178.59207481232204,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14556,-178.59207481232204,-178.76421079533526,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14557,-178.76421079533526,-178.93497592955543,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14558,-178.93497592955543,-179.10438113189528,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14559,-179.10438113189528,-179.27243723234176,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14560,-179.27243723234176,-179.43915497464738,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14561,-179.43915497464738,-179.60454501701614,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14562,-179.60454501701614,-179.76861793278405,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14563,-179.76861793278405,-179.9313842110942,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14564,-179.9313842110942,-180.09285425756661,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14565,-180.09285425756661,-180.2530383949627,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14566,-180.2530383949627,-180.41194686384446,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14567,-180.41194686384446,-180.56958982322885,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14568,-180.56958982322885,-180.7259773512362,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14569,-180.7259773512362,-180.8811194457342,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14570,-180.8811194457342,-181.03502602497673,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14571,-181.03502602497673,-181.18770692823708,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14572,-181.18770692823708,-181.33917191643658,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14573,-181.33917191643658,-181.48943067276866,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14574,-181.48943067276866,-181.63849280331686,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14575,-181.63849280331686,-181.7863678376689,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14576,-181.7863678376689,-181.9330652295258,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14577,-181.9330652295258,-182.0785943573053,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14578,-182.0785943573053,-182.22296452474177,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14579,-182.22296452474177,-182.3661849614804,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14580,-182.3661849614804,-182.50826482366705,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14581,-182.50826482366705,-182.6492131945332,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14582,-182.6492131945332,-182.78903908497665,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14583,-182.78903908497665,-182.92775143413735,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14584,-182.92775143413735,-183.06535910996848,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14585,-183.06535910996848,-183.20187090980352,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14586,-183.20187090980352,-183.33729556091797,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14587,-183.33729556091797,-183.47164172108782,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14588,-183.47164172108782,-183.60491797914227,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14589,-183.60491797914227,-183.73713285551304,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14590,-183.73713285551304,-183.86829480277885,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14591,-183.86829480277885,-183.99841220620556,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14592,-183.99841220620556,-184.12749338428222,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14593,-184.12749338428222,-184.25554658925287,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14594,-184.25554658925287,-184.38258000764387,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14595,-184.38258000764387,-184.50860176078706,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14596,-184.50860176078706,-184.6336199053393,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14597,-184.6336199053393,-184.75764243379697,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14598,-184.75764243379697,-184.88067727500706,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14599,-184.88067727500706,-185.00273229467405,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14600,-185.00273229467405,-185.12381529586258,4.3786163330078125,0.6731444597244263,0.9895473122596741,40.0,0.001,1.0,0.0,ok
14601,-185.12381529586258,-185.2439340194964,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14602,-185.2439340194964,-185.363096144853,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14603,-185.363096144853,-185.48130929005458,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14604,-185.48130929005458,-185.59858101255517,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14605,-185.59858101255517,-185.71491880962327,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14606,-185.71491880962327,-185.83033011882182,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14607,-185.83033011882182,-185.94482231848306,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14608,-185.94482231848306,-186.05840272818034,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14609,-186.05840272818034,-186.1710786091963,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14610,-186.1710786091963,-186.2828571649866,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14611,-186.2828571649866,-186.3937455416407,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14612,-186.3937455416407,-186.5037508283388,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14613,-186.5037508283388,-186.61288005780463,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14614,-186.61288005780463,-186.72114020675536,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14615,-186.72114020675536,-186.8285381963474,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14616,-186.8285381963474,-186.93508089261917,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14617,-186.93508089261917,-187.0407751069295,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14618,-187.0407751069295,-187.1456275963936,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14619,-187.1456275963936,-187.24964506431462,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14620,-187.24964506431462,-187.35283416061247,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14621,-187.35283416061247,-187.4552014822489,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14622,-187.4552014822489,-187.55675357364902,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14623,-187.55675357364902,-187.65749692711978,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14624,-187.65749692711978,-187.75743798326522,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14625,-187.75743798326522,-187.85658313139785,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14626,-187.85658313139785,-187.9549387099474,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14627,-187.9549387099474,-188.05251100686593,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14628,-188.05251100686593,-188.14930626002973,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14629,-188.14930626002973,-188.24533065763816,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14630,-188.24533065763816,-188.34059033860953,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14631,-188.34059033860953,-188.435091392973,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14632,-188.435091392973,-188.52883986225828,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14633,-188.52883986225828,-188.621841739882,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14634,-188.621841739882,-188.71410297153054,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14635,-188.71410297153054,-188.80562945554013,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14636,-188.80562945554013,-188.89642704327423,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14637,-188.89642704327423,-188.9865015394974,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14638,-188.9865015394974,-189.07585870274636,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14639,-189.07585870274636,-189.16450424569837,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14640,-189.16450424569837,-189.25244383553616,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14641,-189.25244383553616,-189.33968309431037,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14642,-189.33968309431037,-189.42622759929898,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14643,-189.42622759929898,-189.51208288336377,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14644,-189.51208288336377,-189.59725443530422,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14645,-189.59725443530422,-189.68174770020815,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14646,-189.68174770020815,-189.76556807980006,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14647,-189.76556807980006,-189.84872093278636,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14648,-189.84872093278636,-189.9312115751981,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14649,-189.9312115751981,-190.01304528073035,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14650,-190.01304528073035,-190.09422728108,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14651,-190.09422728108,-190.17476276627988,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14652,-190.17476276627988,-190.2546568850304,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14653,-190.2546568850304,-190.33391474502918,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14654,-190.33391474502918,-190.41254141329696,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14655,-190.41254141329696,-190.4905419165024,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14656,-190.4905419165024,-190.56792124128236,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14657,-190.56792124128236,-190.64468433456167,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14658,-190.64468433456167,-190.72083610386895,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14659,-190.72083610386895,-190.79638141765014,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14660,-190.79638141765014,-190.87132510558015,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14661,-190.87132510558015,-190.94567195887143,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14662,-190.94567195887143,-191.01942673058042,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14663,-191.01942673058042,-191.09259413591113,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14664,-191.09259413591113,-191.16517885251696,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14665,-191.16517885251696,-191.23718552079927,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14666,-191.23718552079927,-191.30861874420464,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14667,-191.30861874420464,-191.3794830895186,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14668,-191.3794830895186,-191.44978308715804,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14669,-191.44978308715804,-191.51952323146034,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14670,-191.51952323146034,-191.58870798097135,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14671,-191.58870798097135,-191.65734175872976,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14672,-191.65734175872976,-191.72542895255046,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14673,-191.72542895255046,-191.79297391530457,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14674,-191.79297391530457,-191.8599809651981,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14675,-191.8599809651981,-191.92645438604765,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14676,-191.92645438604765,-191.9923984275548,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14677,-191.9923984275548,-192.05781730557706,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14678,-192.05781730557706,-192.12271520239815,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14679,-192.12271520239815,-192.18709626699473,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14680,-192.18709626699473,-192.25096461530217,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14681,-192.25096461530217,-192.31432433047738,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14682,-192.31432433047738,-192.37717946316005,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14683,-192.37717946316005,-192.43953403173128,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14684,-192.43953403173128,-192.50139202257083,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14685,-192.50139202257083,-192.56275739031182,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14686,-192.56275739031182,-192.62363405809347,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14687,-192.62363405809347,-192.68402591781214,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14688,-192.68402591781214,-192.74393683036996,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14689,-192.74393683036996,-192.80337062592167,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14690,-192.80337062592167,-192.86233110411965,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14691,-192.86233110411965,-192.92082203435646,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14692,-192.92082203435646,-192.9788471560063,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14693,-192.9788471560063,-193.03641017866383,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14694,-193.03641017866383,-193.0935147823812,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14695,-193.0935147823812,-193.1501646179035,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14696,-193.1501646179035,-193.20636330690223,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14697,-193.20636330690223,-193.26211444220652,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14698,-193.26211444220652,-193.31742158803314,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14699,-193.31742158803314,-193.37228828021415,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14700,-193.37228828021415,-193.4267180264232,1.4508564472198486,1.7835875749588013,1.5838677883148193,40.0,0.001,1.0,0.0,ok
14701,-193.4267180264232,-193.4807143063995,3.795550584793091,1.3479195833206177,1.5173673629760742,40.0,0.001,1.0,0.0,ok
14702,-193.4807143063995,-193.53428057217045,3.795550584793091,1.3479195833206177,1.5173673629760742,40.0,0.001,1.0,0.0,ok
14703,-193.53428057217045,-193.58742024827222,3.795550584793091,1.3479195833206177,1.5173673629760742,40.0,0.001,1.0,0.0,ok
14704,-193.58742024827222,-193.6401367319689,3.795550584793091,1.3479195833206177,1.5173673629760742,40.0,0.001,1.0,0.0,ok
